,transaction_count,transaction_per_day,time_interval_mean(min),time_interval_median(min),time_interval_std(min),send_count,receive_count,send_value_mean(eth),receive_value_mean(eth),average_gas
3366,0.00610122024404881,0.000177000177000177,6.674578001918038e-05,5.316119586224008e-06,0.0002518440394617894,0.0059,0.00040004000400040005,9.764782024676776e-08,1.7800187375216584e-07,0.03787400743722631
3367,0.0022004400880176033,0.00144000144000144,1.0091134143135932e-05,4.271881810358579e-06,2.032373865080509e-05,0.0022,0.00020002000200020003,4.882391012338388e-07,5.288788447417538e-07,0.025440269676750005
3368,0.0031006201240248053,0.009900009900009901,7.869755601749469e-06,5.9426622517432674e-06,1.1349194911368191e-05,0.0031000000000000003,0.00020002000200020003,1.9529564049353552e-07,3.7003889837098044e-07,0.038966294867749766
3369,0.0054010802160432084,6.000006000006001e-05,0.0005597114478638707,5.1594839198441947e-05,0.001801344871408545,0.005,0.0006000600060006001,7.811825619741421e-07,7.67089096697961e-07,0.09728276888030991
3370,0.0034006801360272057,1.8000018000018e-05,2.6438201870774762e-05,8.686159681062443e-06,6.475428092287133e-05,0.0034000000000000002,0.00030003000300030005,1.3670694834547489e-06,3.014511854510437e-06,0.10540150642067518
3371,0.009801960392078417,6.3000063000063e-05,6.502753422434725e-06,2.6865390051810617e-06,1.5639943925478535e-05,0.0094,0.0008000800080008001,1.7967198925405268e-05,1.74129949684871e-05,0.040928187857713606
3372,0.0039007801560312057,0.0020490020490020492,1.5881907263844228e-05,8.021644732784442e-06,3.755224232578249e-05,0.0039000000000000003,0.00020002000200020003,3.9059128098707104e-07,6.170253188653795e-07,0.03356020527016673
3373,0.007101420284056811,2.7000027000027e-05,0.00015545852561429352,7.423581279334242e-06,0.0007412350806398785,0.007,0.0011001100110011,2.929434607403033e-07,6.822442411828784e-07,0.057253407844745315
3374,0.010102020404080817,0.001818001818001818,3.666223900356629e-05,9.331688487961073e-06,9.962071088867635e-05,0.009300000000000001,0.001000100010001,9.764782024676776e-08,1.8311738930826098e-07,0.044680358977877296
3375,0.0016003200640128026,0.00045000045000045003,2.7976079322503848e-05,1.2416936462108936e-05,5.867844930365401e-05,0.0017000000000000001,0.00010001000100010001,7.030643057767279e-06,1.4103435859780102e-05,0.04384960902443445
3376,0.04740948189637928,0.000687000687000687,6.056579100019496e-06,3.370040094838434e-06,1.2364562998676745e-05,0.046700000000000005,0.0012001200120012002,1.9529564049353552e-07,3.0030879879969217e-07,0.05206810944077349
3377,0.007801560312062412,0.00024300024300024303,6.577748680883243e-05,1.3594077227629967e-05,0.00018181639524676718,0.0078000000000000005,0.00020002000200020003,1.9529564049353552e-07,2.2918083272142668e-06,0.05082640857109617
3378,0.004700940188037607,0.0003000003000003,5.425289899155395e-05,1.4258592175907966e-05,0.00012110720976849608,0.0046,0.00040004000400040005,2.929434607403033e-07,3.499603568251054e-07,0.04542183525940641
3379,0.006601320264052811,6.6000066000066e-05,6.142016736226667e-06,8.733625034510872e-07,2.6186670509780287e-05,0.0064,0.00040004000400040005,2.929434607403033e-07,1.031334014111884e-06,0.0467532341114532
3380,0.004300860172034407,7.800007800007801e-05,2.890640025009305e-05,3.797228275874292e-06,9.110472047899171e-05,0.004200000000000001,0.00030003000300030005,4.882391012338388e-07,1.8726043460629745e-06,0.03726154649367779
3381,0.040708141628325666,0.00016800016800016802,1.5568635931084597e-05,6.208468231054468e-06,3.6684266380180016e-05,0.038900000000000004,0.0023002300230023005,1.9529564049353552e-07,5.842792534503606e-07,0.047724449545321714
3382,0.0007001400280056011,0.0013500013500013501,4.326941620358756e-05,1.0964496646587019e-05,9.605054567846241e-05,0.0008,0.00010001000100010001,0.0,5.2006490250118427e-08,0.03408079676019
3383,0.0608121624324865,0.004575004575004575,8.970951801753014e-06,4.7370422741531795e-06,1.737589581668348e-05,0.0609,0.00010001000100010001,1.9529564049353552e-07,1.1465893790383808e-06,0.05790195389660983
3384,0.007001400280056011,0.000282000282000282,0.00018822860563508866,3.533320910701029e-05,0.000493010337102205,0.006900000000000001,0.00030003000300030005,2.929434607403033e-07,1.6734089928631113e-06,0.04694347495225181
3385,0.017303460692138426,0.008751008751008753,5.505981000017723e-06,3.825707487943349e-06,9.809765875771352e-06,0.016900000000000002,0.0006000600060006001,9.764782024676776e-08,1.3451151951265272e-07,0.046591291034136
3386,0.015503100620124026,0.001428001428001428,1.520789924487654e-05,8.249478429336899e-06,3.216424070119355e-05,0.015300000000000001,0.00040004000400040005,1.9529564049353552e-07,5.817667292159292e-07,0.055276645269251974
3387,0.016403280656131225,0.0029280029280029283,1.2597304805212964e-05,5.762293908639239e-06,2.4221441953699214e-05,0.0164,0.00020002000200020003,1.9529564049353552e-07,5.461943381185989e-08,0.0507060416785809
3388,0.0036007201440288053,0.000495000495000495,9.635466750031017e-06,4.955382900015951e-06,2.1715775544695848e-05,0.0036000000000000003,0.00020002000200020003,3.0270824276498006e-06,1.0669390262282245e-05,0.05455001985367342
3389,0.0010002000400080016,8.7000087000087e-05,0.0011100817141690906,2.3618759875938095e-05,0.0033928197099322654,0.0011,0.00010001000100010001,9.764782024676776e-08,3.5258589649450254e-07,0.030213138317751936
3390,0.47809561912382476,0.001698001698001698,4.746535344842865e-07,1.1391684827622876e-07,1.277398561452697e-06,0.4772,0.0013001300130013002,0.0,4.996152595294036e-07,0.07746578583559972
3391,0.023604720944188837,0.000882000882000882,2.4349726319043897e-05,8.999431013822072e-06,6.0529039527297027e-05,0.023700000000000002,0.00020002000200020003,0.0,4.2310307579340306e-07,0.05960958508583692
3392,0.0049009801960392075,0.00255000255000255,1.8501994774197486e-05,1.2265047331073963e-05,3.566889829287146e-05,0.0047,0.0006000600060006001,3.9059128098707104e-07,5.177136246860946e-07,0.02657324723200606
3393,0.3777755551110222,0.0012090012090012093,2.790962782767605e-06,1.898614137937146e-06,4.863940676300654e-06,0.372,0.006800680068006801,3.9059128098707104e-07,1.6639381286886792e-06,0.08013348806937276
3394,0.12672534506901378,0.000372000372000372,1.3508639591422795e-05,3.835200558633035e-06,3.943558635869351e-05,0.1221,0.005300530053005301,1.8553085846885874e-06,4.367943592394285e-06,0.04803857031961466
3395,0.34666933386677334,0.0011850011850011851,4.442757082772922e-06,1.3575091086250594e-06,1.3772976797201516e-05,0.339,0.009600960096009602,9.764782024676776e-08,7.268850913124355e-07,0.11443467043229716
3396,0.009901980396079216,0.00019500019500019502,7.075185585022775e-05,1.7514715422470172e-05,0.00022166140422131094,0.008700000000000001,0.0014001400140014,3.710617169377175e-06,8.101302922584471e-06,0.03037848211857462
3397,0.0021004200840168035,0.00033000033000033007,0.0002599772339077334,8.183026934509098e-06,0.0008973888663251537,0.002,0.00030003000300030005,9.764782024676776e-08,1.82545283432609e-07,0.05096158265054449
3398,0.007401480296059211,3.0000030000030005e-05,8.724131963821186e-06,4.385798658634808e-06,2.1011568645433464e-05,0.007,0.0007000700070007,1.9529564049353552e-07,2.6239218225217805e-07,0.04201797310452018
3399,0.005001000200040008,3.0000030000030005e-05,2.4539587732837614e-05,7.319157501747698e-06,5.681148217537699e-05,0.0047,0.0005000500050005,2.929434607403033e-07,3.4532416430122455e-07,0.027530454180975834
3400,0.007101420284056811,0.002736002736002736,1.0774635232793303e-05,1.9176002793165175e-06,3.329424712094016e-05,0.006900000000000001,0.00040004000400040005,9.764782024676776e-08,3.3176337223958534e-07,0.046135550405383405
3401,0.0011002200440088019,4.8000048000048e-05,0.0005209607333085735,4.985760726222946e-05,0.0014136871618169193,0.0012000000000000001,0.00010001000100010001,9.764782024676776e-08,4.5035443973346316e-07,0.03835147525725616
3402,0.0010002000400080016,0.000105000105000105,0.0019492691631373092,0.0001944655530782122,0.004592411597468786,0.0011,0.00010001000100010001,1.9529564049353552e-07,3.8306694724645233e-07,0.049590348534536206
3403,0.058611722344468896,0.000123000123000123,2.771027334319265e-05,4.490222436221351e-06,0.00010061970207135089,0.051800000000000006,0.007200720072007201,2.646255928687406e-05,6.055298763102861e-05,0.03813503948567583
3404,0.06801360272054412,0.00027000027000027003,3.0235430146649054e-05,6.740080189676868e-06,0.00010158593944475743,0.0608,0.008100810081008101,2.734138966909497e-05,4.127588590148227e-05,0.06544066528385137
3405,0.0018003600720144029,0.000186000186000186,4.3259923132897876e-05,2.7529905000088617e-06,0.0002267218677532197,0.0017000000000000001,0.00030003000300030005,5.858869214806066e-07,1.210544911297792e-06,0.03370775299128732
3406,0.0039007801560312057,1.2000012000012e-05,9.719005772100251e-05,7.831783318990728e-06,0.00036058668623160873,0.0037,0.00040004000400040005,1.3670694834547489e-06,4.207112864464493e-06,0.04153107685656963
3407,0.0054010802160432084,2.4000024000024e-05,3.920638194840206e-06,2.088475551730861e-06,9.727881352601308e-06,0.0055000000000000005,0.00010001000100010001,1.9529564049353552e-07,2.115515378967015e-06,0.045206647459754695
3408,0.028905781156231245,0.000429000429000429,8.258971500026585e-06,4.53768778966978e-06,1.647516606181299e-05,0.028200000000000003,0.0009000900090009002,2.441195506169194e-06,7.166530929279662e-06,0.08016360787186996
3409,0.0036007201440288053,0.000345000345000345,8.486805196579042e-06,3.721283710356806e-06,2.3287958389560708e-05,0.0034000000000000002,0.00040004000400040005,2.929434607403033e-07,6.126179951591982e-07,0.027372261259304143
3410,0.004300860172034407,5.4000054000054e-05,3.26656562432086e-05,5.363584939672438e-06,0.0001345526484730174,0.004200000000000001,0.0006000600060006001,1.005772548541708e-05,1.2588801556237925e-05,0.021123285181272447
3411,0.005601120224044809,0.000726000726000726,3.143155705354945e-05,9.54053604313416e-06,9.744258257235317e-05,0.0054,0.0008000800080008001,9.764782024676776e-08,1.5707685866537984e-07,0.042183653857763584
3412,0.004700940188037607,1.5000015000015002e-05,2.8089996170780077e-05,7.803304106921672e-06,7.217301872207738e-05,0.0045000000000000005,0.00040004000400040005,6.835347417273744e-07,2.6443776698009288e-06,0.03872629114629747
3413,0.00610122024404881,0.00033600033600033604,2.859312891733342e-05,1.0129106425894674e-05,6.861923041649743e-05,0.0059,0.00040004000400040005,1.9529564049353552e-07,4.671763128552159e-07,0.02637877576636942
3414,0.0026005201040208044,1.8000018000018e-05,0.00012330549518832794,6.783748314849423e-05,0.0002306850786746499,0.0026000000000000003,0.00020002000200020003,1.9529564049353552e-07,4.328644163378534e-07,0.049161071150529964
3415,0.27995599119823966,0.004161004161004161,1.8036834310402886e-06,1.2056199775900877e-06,3.0788580711936795e-06,0.2787,0.006000600060006001,7.811825619741421e-07,3.4436476867457243e-06,0.05316873956363975
3416,0.009801960392078417,7.2000072000072e-05,1.2549839451764536e-05,4.2339095275998355e-06,2.9478428341216085e-05,0.009600000000000001,0.00040004000400040005,1.9529564049353552e-07,6.91068357129225e-07,0.048579865663933706
3417,0.0072014402880576115,3.0000030000030005e-05,2.2707425089728267e-05,1.2815645431075736e-05,5.404378529222949e-05,0.0071,0.00030003000300030005,7.811825619741421e-07,1.4680382504733686e-06,0.04147411317788782
3418,0.01170234046809362,0.00023700023700023702,5.401557222431181e-06,1.898614137937146e-06,1.4280660840855793e-05,0.011300000000000001,0.0006000600060006001,9.764782024676776e-07,2.609429455639731e-06,0.03951670664700736
3419,0.002800560112022404,0.00011400011400011402,0.00024930702245252664,2.8222899160435678e-05,0.000886924024264022,0.0027,0.00030003000300030005,5.858869214806066e-07,6.9459421609417e-07,0.03952337705696583
3420,0.023404680936187236,0.000453000453000453,8.353902206923444e-06,3.4649708017352917e-06,1.8833440329110275e-05,0.0235,0.00010001000100010001,9.764782024676776e-08,2.6737139270348454e-06,0.06347477878371595
3421,0.016003200640128026,0.00019500019500019502,8.021644732784442e-06,2.0599963396618035e-06,2.2976797201514534e-05,0.0158,0.00040004000400040005,1.2694216632079809e-06,1.1037701489760402e-05,0.052909055324873146
3422,0.003800760152030406,0.0007050007050007051,2.754889114146799e-05,1.1581546241416592e-06,7.803595058105257e-05,0.0039000000000000003,0.00010001000100010001,4.882391012338388e-07,2.1590706673468776e-06,0.04607605958354615
3423,0.029805961192238446,0.001251001251001251,2.46819837931829e-06,1.025251634486059e-06,6.010324000681279e-06,0.029400000000000003,0.0009000900090009002,1.1717738429612131e-06,3.3555138219758264e-06,0.04718943149980361
3424,0.0025005001000200037,0.004050004050004051,2.1558763536276295e-05,1.0233530203481217e-05,5.504277647490403e-05,0.0022,0.0005000500050005,2.929434607403033e-07,4.238470390867244e-07,0.03089939184143968
3425,0.0022004400880176033,0.0,1.7647618412125774e-05,1.4220619893149225e-05,2.274752053663841e-05,0.0018000000000000002,0.0006000600060006001,4.882391012338388e-07,1.0277740199028796e-07,0.012003281042997534
3426,0.004600920184036807,2.1000021000021003e-05,7.812797177611356e-05,3.182077295182657e-05,0.00018355234713797214,0.004200000000000001,0.0009000900090009002,1.9529564049353552e-07,1.8845684434900478e-07,0.02039924306758614
3427,0.003300660132026405,0.000807000807000807,2.130245062765478e-05,6.730587118987183e-06,4.9032452474222757e-05,0.0031000000000000003,0.00040004000400040005,1.9529564049353552e-07,5.061790478550205e-07,0.04322194154293572
3428,0.0054010802160432084,3.0000030000030005e-05,0.00019836720513167303,1.1505601675899105e-05,0.0006871094108244789,0.0044,0.0012001200120012002,4.6870953718448525e-06,3.024497677680537e-06,0.022905788446357003
3429,0.00620124024804961,0.00044700044700044704,5.26865423277558e-06,1.0917031293138588e-06,1.3936745843541604e-05,0.0061,0.0022002200220022,2.929434607403033e-07,2.2437284322377436e-07,0.033400701977969995
3430,0.009201840368073616,0.000495000495000495,2.1435353617310378e-05,8.239985358647214e-06,5.125971150444797e-05,0.009000000000000001,0.00040004000400040005,2.2458998656756585e-06,5.84144790631003e-06,0.03733253737683727
3431,0.0021004200840168035,1.2000012000012e-05,0.00018867477995750389,8.876021094856157e-06,0.0005835254890143724,0.0016,0.0007000700070007,9.764782024676776e-08,1.5626750989159776e-07,0.03348946398139299
3432,0.009101820364072815,3.6000036000036e-05,7.227074716057746e-05,1.540725372935994e-05,0.00020652914433948668,0.0089,0.00040004000400040005,6.835347417273744e-07,4.904585459597934e-06,0.052526807762996904
3433,0.003800760152030406,2.7000027000027e-05,1.4363015953494512e-05,2.705525146560433e-06,4.6264755591075245e-05,0.0039000000000000003,0.00010001000100010001,2.929434607403033e-07,3.5258589649450255e-06,0.02980596875646118
3434,0.004700940188037607,1.2000012000012e-05,0.0001035883873658507,1.1154358060380733e-05,0.00043013940021224465,0.0041,0.0014001400140014,2.050604225182123e-06,1.33564826380565e-06,0.04541990090291705
3435,0.0027005401080216042,1.5000015000015002e-05,0.00021307197162999622,1.6432505363845997e-05,0.0006811809713469677,0.0024000000000000002,0.0005000500050005,9.764782024676776e-08,2.2377075472561502e-07,0.04565490025693558
3436,0.008801760352070415,0.003858003858003858,4.907917546567522e-06,2.8764004189747762e-06,9.940781112843424e-06,0.0089,0.00010001000100010001,9.764782024676776e-08,7.448745515708203e-07,0.047959835770638115
3437,0.006701340268053611,3.6000036000036e-05,0.00022075186581795196,3.711790639667121e-05,0.0006138391394919229,0.006,0.0009000900090009002,1.9529564049353552e-07,1.1178407943474464e-07,0.030535152514493402
3438,0.0029005801160232048,0.001329001329001329,5.87431214277753e-05,2.0637935679376775e-05,0.0001312445137369476,0.0026000000000000003,0.0006000600060006001,1.9529564049353552e-07,2.324599168174152e-07,0.04285954297458415
3439,0.011202240448089618,0.000876000876000876,0.00022410291977141103,2.4738942217321013e-05,0.0005767782043051607,0.0112,0.00040004000400040005,0.0,2.317004996842505e-08,0.06754730429795604
3440,0.05191038207641529,0.00016500016500016503,0.00021469528671793248,6.189482089675096e-06,0.0008028122420637519,0.0485,0.0036003600360036006,6.835347417273744e-07,1.74528808317808e-06,0.11321177649958412
3441,0.01990398079615923,0.0011160011160011162,7.09796895467802e-05,1.4923107124185969e-05,0.0002188118228149934,0.0193,0.0008000800080008001,0.0,1.6802347355537223e-07,0.05873410157861273
3442,0.004600920184036807,9.6000096000096e-05,1.3318778177629079e-05,6.17998901898541e-06,3.9304571121621446e-05,0.0044,0.00040004000400040005,6.835347417273744e-07,5.470582208421269e-07,0.03856205804049126
3443,0.008301660332066413,3.3000033000033e-05,0.00018990887914716305,3.968103548288635e-06,0.0008182556631336224,0.008,0.0005000500050005,4.882391012338388e-07,2.186032558265916e-06,0.04024509794286492
3444,0.0011002200440088019,0.000144000144000144,0.0006850389671091017,0.0002806151695871102,0.001585742921901817,0.0011,0.00030003000300030005,1.952956404935355e-06,2.436869639853111e-06,0.020922536416834857
3445,0.006601320264052811,0.00040800040800040803,3.4497818886317945e-05,2.3068161775936327e-06,0.00012325258427555125,0.006500000000000001,0.00030003000300030005,9.764782024676776e-08,1.0577576894835077e-07,0.032531196256283895
3446,0.005101020204040808,0.00037800037800037804,3.34630741811422e-05,7.328650572437384e-06,9.153051999947595e-05,0.005,0.00030003000300030005,9.764782024676776e-08,6.70181944309863e-07,0.04216611985216649
3447,0.05471094218843769,0.00029700029700029703,3.3225747413900057e-06,1.8796279965577747e-06,6.272354474825423e-06,0.0546,0.0006000600060006001,3.9059128098707104e-07,1.6494306996665748e-06,0.05690169191610272
3448,0.01950390078015603,6.3000063000063e-05,0.00022253656310761288,2.790962782767605e-06,0.0010967940571488465,0.0182,0.0015001500150015003,4.101208450364246e-06,3.914744743017096e-06,0.0531764645098779
3449,0.0010002000400080016,0.0009000009000009001,0.00012091324137452715,4.890830019326089e-05,0.0003438494896956516,0.0011,0.00010001000100010001,1.9529564049353552e-07,3.826764583660846e-07,0.033101257353557595
3450,0.0019003800760152032,0.00126000126000126,2.470096993456227e-05,5.0882858896715514e-06,8.432468196051202e-05,0.002,0.00020002000200020003,2.929434607403033e-07,4.407323706181282e-07,0.032850633390992756
3451,0.0031006201240248053,6.000006000006001e-05,1.958420483282166e-05,2.5156637327667186e-06,7.069909730501658e-05,0.0031000000000000003,0.00020002000200020003,1.9529564049353552e-07,4.282090484534882e-07,0.024501507752885215
3452,0.009901980396079216,0.000138000138000138,1.6707804413846888e-05,5.031327465533437e-06,4.8246361051790325e-05,0.0098,0.00030003000300030005,1.9529564049353552e-07,1.6486452164457256e-06,0.04494392440934191
3453,0.0068013602720544105,0.0030000030000030004,1.2492881027626422e-05,4.053541184495806e-06,3.1247134041689045e-05,0.0064,0.0006000600060006001,4.882391012338388e-07,4.2528480680373175e-07,0.025088354072598837
3454,0.0021004200840168035,0.000111000111000111,4.074425940013116e-05,8.230492287957527e-06,0.00013548613203715593,0.0021000000000000003,0.00020002000200020003,1.9529564049353552e-07,1.2795342183785497e-07,0.026465416217513776
3455,0.009101820364072815,0.000141000141000141,0.00026360358691119337,1.4125689186252368e-05,0.0007608709892960552,0.0073,0.0021002100210021,4.882391012338388e-07,4.988575760727157e-07,0.02529835030902749
3456,0.006901380276055211,0.000207000207000207,0.0001528099588918712,1.2454908744867677e-05,0.000469329333001428,0.0066,0.0005000500050005,9.764782024676776e-08,1.7098387642435955e-07,0.0467283433113369
3457,0.0054010802160432084,0.0006000006000006,4.696222070187531e-05,6.730587118987183e-06,0.0001528947816631074,0.0048000000000000004,0.0013001300130013002,2.929434607403033e-07,1.7113976976002391e-07,0.10703988764758322
3458,0.016703340668133625,5.4000054000054e-05,4.756028415532551e-06,2.2973231069039465e-06,1.0415711347229684e-05,0.0166,0.0008000800080008001,4.882391012338388e-07,2.203661853090641e-06,0.04583842700875824
3459,0.011602320464092819,0.00016500016500016503,4.243402598289521e-06,5.505981000017724e-07,1.5754582257916593e-05,0.0114,0.00040004000400040005,1.9529564049353552e-07,1.0750613624181727e-06,0.03767767649341603
3460,0.009001800360072015,3.3000033000033e-05,3.141257091217009e-05,1.2530853310385163e-05,8.481598909953228e-05,0.008400000000000001,0.0012001200120012002,1.9529564049353552e-07,1.7684695244697482e-07,0.04200809540670516
3461,0.016303260652130426,0.00825000825000825,1.8445036350059373e-05,7.2147337241611545e-06,4.025443159039396e-05,0.0151,0.0019001900190019003,5.858869214806066e-07,1.663469430053256e-06,0.0387521553645181
3462,0.24564912982596518,0.0009480009480009481,6.69261483622844e-06,2.4397191672492325e-06,1.6933719391565238e-05,0.2432,0.0029002900290029006,9.764782024676776e-08,1.6936046945335533e-06,0.057557039414978216
3463,0.0019003800760152032,6.000006000006001e-05,2.1416367475931008e-05,8.306436853475015e-06,5.258624077980269e-05,0.0019,0.0005000500050005,2.929434607403033e-07,2.672601095428329e-07,0.03586053576745267
3464,0.16323264652930586,0.000501000501000501,1.3233340541421908e-05,5.430036434500238e-06,3.1312641660225084e-05,0.15990000000000001,0.004000400040004,0.0,1.523797409968643e-07,0.05427896035077746
3465,0.003200640128025605,0.00255000255000255,5.478451095017635e-05,1.3442188096594994e-05,0.00014560705910097343,0.0031000000000000003,0.0008000800080008001,1.9529564049353552e-07,1.7893734247096004e-07,0.03892664679957755
3466,0.003300660132026405,6.3000063000063e-05,3.955762556392044e-05,2.1663187313862838e-05,8.253959935540503e-05,0.0032,0.00030003000300030005,1.9529564049353552e-07,5.523845711747206e-07,0.03493489002855766
3467,0.03590718143628726,0.00024300024300024303,1.1923296786245278e-05,2.8289350655263477e-06,3.97631244513737e-05,0.0334,0.0034003400340034003,4.882391012338388e-07,7.254059136016704e-07,0.04401022925150731
3468,0.0027005401080216042,0.000669000669000669,4.8680466496708424e-05,3.4962979350112544e-05,8.717426336682955e-05,0.0027,0.00020002000200020003,9.764782024676776e-07,1.159469923604054e-06,0.04269964033137024
3469,0.00040008001600320064,0.000258000258000258,0.0019868522299977746,0.00034943993208733174,0.003941151230888153,0.0005,0.00010001000100010001,1.8553085846885874e-06,3.442265361985654e-06,0.03483193858430626
3470,0.0018003600720144029,0.0006660006660006661,0.0003281090022476079,3.126068178113511e-05,0.0008361883737078622,0.0016,0.00040004000400040005,9.764782024676776e-08,1.7855444300201442e-07,0.0363375106385707
3471,0.1305261052210442,0.0020520020520020522,4.29086795173795e-06,1.9460794913855746e-06,1.0235565396255584e-05,0.12840000000000001,0.006000600060006001,9.764782024676776e-08,2.589875758744802e-07,0.04774126596705985
3472,0.005801160232046409,0.00042000042000042,0.00014394343086770472,1.2597304805212964e-05,0.00047032832418410263,0.0053,0.0011001100110011,9.764782024676776e-08,1.6604514814673386e-07,0.03800209927597973
3473,0.0015003000600120025,7.2000072000072e-05,0.0010054111167446156,0.00021418266090068944,0.0026282966709028264,0.0014,0.00030003000300030005,9.764782024676776e-08,1.2575563641637258e-07,0.03786897187049434
3474,0.04180836167233447,0.000249000249000249,6.246440513813211e-06,2.8764004189747762e-06,1.4739214170608042e-05,0.041,0.0011001100110011,9.764782024676776e-07,2.2176561027142556e-06,0.0523962698992634
3475,0.003200640128025605,0.00255000255000255,3.825707487943349e-05,8.638694327614014e-06,0.00010081622492695901,0.003,0.00040004000400040005,1.9529564049353552e-07,2.6114828865187567e-07,0.03972782605817179
3476,0.007801560312062412,5.1000051000051004e-05,0.0002629010996801566,1.585342805177517e-05,0.0010327112293159696,0.0059,0.0021002100210021,4.491799731351317e-06,3.997819979228383e-06,0.023646135313290722
3477,0.001200240048009602,0.0006000006000006,0.00011513196132450854,0.00011190431729001539,0.00017824623003655327,0.0013000000000000002,0.00010001000100010001,2.929434607403033e-07,7.247511346314724e-07,0.045894348630879635
3478,0.004700940188037607,0.00036000036000036,4.597494135014799e-05,6.55971184657284e-06,0.00014568894362414347,0.0044,0.0005000500050005,2.929434607403033e-07,3.6330246486525117e-07,0.037695491292697066
3479,0.029105821164232847,0.000285000285000285,4.414277870703865e-06,2.278336965524575e-06,8.990920644070906e-06,0.0279,0.0014001400140014,6.835347417273744e-07,3.826639919361728e-06,0.048934963596502845
3480,0.07201440288057612,0.0003000003000003,0.0010578983045878882,0.001366584484204399,0.0011607458697446512,0.0198,0.052405240524052404,1.4647173037015164e-06,3.3534738649776705e-07,0.01653653907370469
3481,0.006701340268053611,6.3000063000063e-05,0.00014925005738323905,6.920448532780898e-06,0.0005647903101130661,0.006500000000000001,0.00040004000400040005,1.8553085846885874e-06,4.694681211824302e-06,0.03369967237304951
3482,0.032406481296259254,0.000219000219000219,7.357129784506441e-06,4.015568901737064e-06,1.4477183696463899e-05,0.032,0.0006000600060006001,1.9529564049353552e-07,3.7224048967332293e-07,0.044862862392718486
3483,0.0008001600320064013,0.000999000999000999,0.0001806151629419607,2.1359409051792892e-05,0.0003325002947842834,0.0007,0.00030003000300030005,7.909473439988189e-06,6.297231122844681e-06,0.0429309207290415
3484,0.018803760752150428,0.000246000246000246,3.7497629224258636e-06,3.170685610355034e-06,5.4698861477589845e-06,0.018600000000000002,0.00040004000400040005,9.764782024676776e-07,4.1516989312227674e-07,0.058137870509995894
3485,0.008701740348069614,0.000669000669000669,5.6910958784665955e-05,1.235997803797082e-05,0.00017885217550801157,0.0082,0.0007000700070007,9.764782024676776e-08,1.4485905425779064e-07,0.04319399945145395
3486,0.0027005401080216042,3.9000039000039003e-05,0.00015725271597464413,5.589520022086958e-05,0.0003813853551168001,0.0028,0.00010001000100010001,2.929434607403033e-07,1.4052926942866754e-06,0.03939169729891764
3487,0.009501900380076016,2.7000027000027e-05,0.0003320296404424481,3.844693629322721e-06,0.0014932952952428369,0.0088,0.001000100010001,1.4549525216768396e-05,4.5841734827572906e-05,0.04019531010277267
3488,0.0009001800360072013,0.00165000165000165,0.00020046517375409356,3.3415608827693777e-05,0.00042160703289792603,0.001,0.00010001000100010001,1.9529564049353552e-07,8.814647412362564e-07,0.031088684223572555
3489,0.0030006001200240046,0.00043500043500043504,4.2642873538068306e-05,1.1951775998314334e-05,0.00010626973417008399,0.0031000000000000003,0.00010001000100010001,5.858869214806066e-07,3.641275560578405e-06,0.045293699741635496
3490,0.038807761552310464,0.00036000036000036,6.8255178258840405e-06,2.4871845206976615e-06,1.783444914643573e-05,0.0369,0.004100410041004101,1.9529564049353552e-07,2.1759630716672614e-07,0.039761458901648054
3491,0.01220244048809762,0.00011700011700011702,3.9472187927713265e-05,8.334916065544071e-06,0.00013427424109423925,0.0114,0.0012001200120012002,6.835347417273744e-07,1.3800683043552547e-06,0.03362431358813988
3492,0.0021004200840168035,0.002301002301002301,1.4619328862116025e-05,4.110499608633921e-06,3.845297208065298e-05,0.0019,0.00040004000400040005,2.929434607403033e-07,2.530277524446785e-07,0.025070208560756715
3493,0.00650130026005201,0.001059001059001059,3.580786264149457e-05,1.1059427353483876e-05,0.00010345290657303444,0.0064,0.00030003000300030005,9.764782024676776e-08,6.470851940111032e-07,0.05488176199159847
3494,0.002300460092018404,1.2000012000012e-05,0.00023195368923178115,2.6514146436292244e-05,0.0006882885479581274,0.0023,0.00020002000200020003,2.929434607403033e-07,9.707801257532354e-07,0.04470200505097919
3495,0.014002800560112024,0.0030420030420030423,1.6470477646604743e-05,4.053541184495806e-06,4.752577724789393e-05,0.013900000000000001,0.0006000600060006001,2.929434607403033e-07,1.2113617352913378e-07,0.05948728383683229
3496,0.018503700740148028,5.1000051000051004e-05,0.0003005031526820018,2.114106842593012e-05,0.000982106593996882,0.015300000000000001,0.0035003500350035003,1.8455438026639105e-05,2.7335931896369383e-05,0.03286062964614099
3497,0.015003000600120024,0.000141000141000141,3.711790639667121e-06,9.303209275892015e-07,1.5820089876452632e-05,0.014700000000000001,0.0005000500050005,7.225938698260814e-06,4.314834230596573e-05,0.04281801046879972
3498,0.007901580316063214,2.7000027000027e-05,0.00026335676707326154,1.2891589996593221e-05,0.000947649586646927,0.0073,0.0009000900090009002,3.9059128098707104e-07,1.161038753188517e-06,0.040200220872311794
3499,0.0068013602720544105,3.3000033000033e-05,0.0004932599530360705,0.00022182458280588645,0.0011537038007520275,0.0057,0.0013001300130013002,1.9529564049353552e-07,2.990115040418297e-07,0.04156328701204727
